temp,formula,target,class,source,entry,sum_Number,sum_MendeleevNumber,sum_AtomicWeight,sum_MeltingT,sum_Column,sum_Row,sum_CovalentRadius,sum_Electronegativity,sum_NsValence,sum_NpValence,sum_NdValence,sum_NfValence,sum_NValence,sum_NsUnfilled,sum_NpUnfilled,sum_NdUnfilled,sum_NfUnfilled,sum_NUnfilled,sum_GSvolume_pa,sum_GSbandgap,sum_GSmagmom,sum_SpaceGroupNumber,avg_Number,avg_MendeleevNumber,avg_AtomicWeight,avg_MeltingT,avg_Column,avg_Row,avg_CovalentRadius,avg_Electronegativity,avg_NsValence,avg_NpValence,avg_NdValence,avg_NfValence,avg_NValence,avg_NsUnfilled,avg_NpUnfilled,avg_NdUnfilled,avg_NfUnfilled,avg_NUnfilled,avg_GSvolume_pa,avg_GSbandgap,avg_GSmagmom,avg_SpaceGroupNumber,dev_Number,dev_MendeleevNumber,dev_AtomicWeight,dev_MeltingT,dev_Column,dev_Row,dev_CovalentRadius,dev_Electronegativity,dev_NsValence,dev_NpValence,dev_NdValence,dev_NfValence,dev_NValence,dev_NsUnfilled,dev_NpUnfilled,dev_NdUnfilled,dev_NfUnfilled,dev_NUnfilled,dev_GSvolume_pa,dev_GSbandgap,dev_GSmagmom,dev_SpaceGroupNumber,range_Number,range_MendeleevNumber,range_AtomicWeight,range_MeltingT,range_Column,range_Row,range_CovalentRadius,range_Electronegativity,range_NsValence,range_NpValence,range_NdValence,range_NfValence,range_NValence,range_NsUnfilled,range_NpUnfilled,range_NdUnfilled,range_NfUnfilled,range_NUnfilled,range_GSvolume_pa,range_GSbandgap,range_GSmagmom,range_SpaceGroupNumber,max_Number,max_MendeleevNumber,max_AtomicWeight,max_MeltingT,max_Column,max_Row,max_CovalentRadius,max_Electronegativity,max_NsValence,max_NpValence,max_NdValence,max_NfValence,max_NValence,max_NsUnfilled,max_NpUnfilled,max_NdUnfilled,max_NfUnfilled,max_NUnfilled,max_GSvolume_pa,max_GSbandgap,max_GSmagmom,max_SpaceGroupNumber,min_Number,min_MendeleevNumber,min_AtomicWeight,min_MeltingT,min_Column,min_Row,min_CovalentRadius,min_Electronegativity,min_NsValence,min_NpValence,min_NdValence,min_NfValence,min_NValence,min_NsUnfilled,min_NpUnfilled,min_NdUnfilled,min_NfUnfilled,min_NUnfilled,min_GSvolume_pa,min_GSbandgap,min_GSmagmom,min_SpaceGroupNumber,mode_Number,mode_MendeleevNumber,mode_AtomicWeight,mode_MeltingT,mode_Column,mode_Row,mode_CovalentRadius,mode_Electronegativity,mode_NsValence,mode_NpValence,mode_NdValence,mode_NfValence,mode_NValence,mode_NsUnfilled,mode_NpUnfilled,mode_NdUnfilled,mode_NfUnfilled,mode_NUnfilled,mode_GSvolume_pa,mode_GSbandgap,mode_GSmagmom,mode_SpaceGroupNumber
700,Ca0.96La0.04MnO3,1.663974978,0,Mgaultois/Sparks,Peer-reviewed literature,70.48,320.24,146.9673438,2801.52,57.04,14.08,514.24,12.874,10.0,12.0,5.04,0.0,27.04,0.0,6.0,5.36,0.0,11.36,75.5376862069,0.0,0.000310120689655,476.76,14.096,64.048,29.393468760000005,560.304,11.408,2.816,102.84800000000001,2.5748,2.0,2.4,1.008,0.0,5.4079999999999995,0.0,1.2,1.072,0.0,2.2720000000000002,15.107537241380001,0.0,6.2024137931e-05,95.35200000000002,7.3152,27.5424,16.072882512000003,606.6048000000001,5.510400000000001,0.9791999999999998,44.217600000000004,1.0382399999999998,0.0,1.92,1.5968,0.0,1.3472000000000004,0.0,0.96,1.698048,0.0,1.1988480000000004,9.051025103448001,0.0,9.923862068959999e-05,100.0224,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Ca0.96La0.04MnO3,1.653330243,0,Mgaultois/Sparks,Peer-reviewed literature,70.48,320.24,146.9673438,2801.52,57.04,14.08,514.24,12.874,10.0,12.0,5.04,0.0,27.04,0.0,6.0,5.36,0.0,11.36,75.5376862069,0.0,0.000310120689655,476.76,14.096,64.048,29.393468760000005,560.304,11.408,2.816,102.84800000000001,2.5748,2.0,2.4,1.008,0.0,5.4079999999999995,0.0,1.2,1.072,0.0,2.2720000000000002,15.107537241380001,0.0,6.2024137931e-05,95.35200000000002,7.3152,27.5424,16.072882512000003,606.6048000000001,5.510400000000001,0.9791999999999998,44.217600000000004,1.0382399999999998,0.0,1.92,1.5968,0.0,1.3472000000000004,0.0,0.96,1.698048,0.0,1.1988480000000004,9.051025103448001,0.0,9.923862068959999e-05,100.0224,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,Ca0.94La0.06MnO3,1.914812637,1,Mgaultois/Sparks,Peer-reviewed literature,71.22,320.36,148.9438932,2803.08,57.06,14.120000000000001,514.86,12.876000000000001,10.0,12.0,5.06,0.0,27.060000000000002,0.0,6.0,5.54,0.0,11.54,75.5202362069,0.0,0.000310120689655,476.14,14.244,64.072,29.788778640000004,560.616,11.411999999999999,2.824,102.97200000000001,2.5752,2.0,2.4,1.012,0.0,5.412,0.0,1.2,1.108,0.0,2.308,15.104047241380002,0.0,6.2024137931e-05,95.22800000000001,7.4928,27.5136,16.547254368000004,606.9792,5.5056,0.9887999999999999,44.3664,1.03776,0.0,1.92,1.5952000000000002,0.0,1.3408,0.0,0.96,1.746208,0.0,1.237408,9.045441103448002,0.0,9.923862068959999e-05,99.87360000000001,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Ca0.94La0.06MnO3,1.914812637,1,Mgaultois/Sparks,Peer-reviewed literature,71.22,320.36,148.9438932,2803.08,57.06,14.120000000000001,514.86,12.876000000000001,10.0,12.0,5.06,0.0,27.060000000000002,0.0,6.0,5.54,0.0,11.54,75.5202362069,0.0,0.000310120689655,476.14,14.244,64.072,29.788778640000004,560.616,11.411999999999999,2.824,102.97200000000001,2.5752,2.0,2.4,1.012,0.0,5.412,0.0,1.2,1.108,0.0,2.308,15.104047241380002,0.0,6.2024137931e-05,95.22800000000001,7.4928,27.5136,16.547254368000004,606.9792,5.5056,0.9887999999999999,44.3664,1.03776,0.0,1.92,1.5952000000000002,0.0,1.3408,0.0,0.96,1.746208,0.0,1.237408,9.045441103448002,0.0,9.923862068959999e-05,99.87360000000001,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Ca0.94La0.06MnO3,1.76888885,1,Mgaultois/Sparks,Peer-reviewed literature,71.22,320.36,148.9438932,2803.08,57.06,14.120000000000001,514.86,12.876000000000001,10.0,12.0,5.06,0.0,27.060000000000002,0.0,6.0,5.54,0.0,11.54,75.5202362069,0.0,0.000310120689655,476.14,14.244,64.072,29.788778640000004,560.616,11.411999999999999,2.824,102.97200000000001,2.5752,2.0,2.4,1.012,0.0,5.412,0.0,1.2,1.108,0.0,2.308,15.104047241380002,0.0,6.2024137931e-05,95.22800000000001,7.4928,27.5136,16.547254368000004,606.9792,5.5056,0.9887999999999999,44.3664,1.03776,0.0,1.92,1.5952000000000002,0.0,1.3408,0.0,0.96,1.746208,0.0,1.237408,9.045441103448002,0.0,9.923862068959999e-05,99.87360000000001,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Ca0.94La0.06MnO3,1.724925994,1,Mgaultois/Sparks,Peer-reviewed literature,71.22,320.36,148.9438932,2803.08,57.06,14.120000000000001,514.86,12.876000000000001,10.0,12.0,5.06,0.0,27.060000000000002,0.0,6.0,5.54,0.0,11.54,75.5202362069,0.0,0.000310120689655,476.14,14.244,64.072,29.788778640000004,560.616,11.411999999999999,2.824,102.97200000000001,2.5752,2.0,2.4,1.012,0.0,5.412,0.0,1.2,1.108,0.0,2.308,15.104047241380002,0.0,6.2024137931e-05,95.22800000000001,7.4928,27.5136,16.547254368000004,606.9792,5.5056,0.9887999999999999,44.3664,1.03776,0.0,1.92,1.5952000000000002,0.0,1.3408,0.0,0.96,1.746208,0.0,1.237408,9.045441103448002,0.0,9.923862068959999e-05,99.87360000000001,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
300,Ca0.92La0.08MnO3,2.001474106,1,Mgaultois/Sparks,Peer-reviewed literature,71.96000000000001,320.48,150.9204426,2804.64,57.08,14.16,515.48,12.878,10.0,12.0,5.08,0.0,27.08,0.0,6.0,5.72,0.0,11.719999999999999,75.5027862069,0.0,0.000310120689655,475.52,14.392,64.096,30.184088520000003,560.928,11.416,2.832,103.096,2.5756,2.0,2.4,1.016,0.0,5.4159999999999995,0.0,1.2,1.1440000000000001,0.0,2.3440000000000003,15.100557241380002,0.0,6.2024137931e-05,95.104,7.6704,27.4848,17.021626224000002,607.3535999999999,5.5008,0.9984,44.51519999999999,1.03728,0.0,1.92,1.5936000000000001,0.0,1.3344000000000003,0.0,0.96,1.7937919999999998,0.0,1.2753920000000003,9.039857103448002,0.0,9.923862068959999e-05,99.72480000000002,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Ca0.92La0.08MnO3,2.001474106,1,Mgaultois/Sparks,Peer-reviewed literature,71.96000000000001,320.48,150.9204426,2804.64,57.08,14.16,515.48,12.878,10.0,12.0,5.08,0.0,27.08,0.0,6.0,5.72,0.0,11.719999999999999,75.5027862069,0.0,0.000310120689655,475.52,14.392,64.096,30.184088520000003,560.928,11.416,2.832,103.096,2.5756,2.0,2.4,1.016,0.0,5.4159999999999995,0.0,1.2,1.1440000000000001,0.0,2.3440000000000003,15.100557241380002,0.0,6.2024137931e-05,95.104,7.6704,27.4848,17.021626224000002,607.3535999999999,5.5008,0.9984,44.51519999999999,1.03728,0.0,1.92,1.5936000000000001,0.0,1.3344000000000003,0.0,0.96,1.7937919999999998,0.0,1.2753920000000003,9.039857103448002,0.0,9.923862068959999e-05,99.72480000000002,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Ca0.92La0.08MnO3,1.86543386,1,Mgaultois/Sparks,Peer-reviewed literature,71.96000000000001,320.48,150.9204426,2804.64,57.08,14.16,515.48,12.878,10.0,12.0,5.08,0.0,27.08,0.0,6.0,5.72,0.0,11.719999999999999,75.5027862069,0.0,0.000310120689655,475.52,14.392,64.096,30.184088520000003,560.928,11.416,2.832,103.096,2.5756,2.0,2.4,1.016,0.0,5.4159999999999995,0.0,1.2,1.1440000000000001,0.0,2.3440000000000003,15.100557241380002,0.0,6.2024137931e-05,95.104,7.6704,27.4848,17.021626224000002,607.3535999999999,5.5008,0.9984,44.51519999999999,1.03728,0.0,1.92,1.5936000000000001,0.0,1.3344000000000003,0.0,0.96,1.7937919999999998,0.0,1.2753920000000003,9.039857103448002,0.0,9.923862068959999e-05,99.72480000000002,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Ca0.92La0.08MnO3,1.803917125,1,Mgaultois/Sparks,Peer-reviewed literature,71.96000000000001,320.48,150.9204426,2804.64,57.08,14.16,515.48,12.878,10.0,12.0,5.08,0.0,27.08,0.0,6.0,5.72,0.0,11.719999999999999,75.5027862069,0.0,0.000310120689655,475.52,14.392,64.096,30.184088520000003,560.928,11.416,2.832,103.096,2.5756,2.0,2.4,1.016,0.0,5.4159999999999995,0.0,1.2,1.1440000000000001,0.0,2.3440000000000003,15.100557241380002,0.0,6.2024137931e-05,95.104,7.6704,27.4848,17.021626224000002,607.3535999999999,5.5008,0.9984,44.51519999999999,1.03728,0.0,1.92,1.5936000000000001,0.0,1.3344000000000003,0.0,0.96,1.7937919999999998,0.0,1.2753920000000003,9.039857103448002,0.0,9.923862068959999e-05,99.72480000000002,49.0,80.0,122.90607000000001,1464.2,14.0,4.0,141.0,2.44,0.0,4.0,5.0,0.0,5.0,0.0,2.0,9.0,0.0,9.0,28.665000000000003,0.0,0.000310120689655,213.0,57.0,87.0,138.90547,1519.0,16.0,6.0,207.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,37.77,0.0,0.000310120689655,225.0,8.0,7.0,15.9994,54.8,2.0,2.0,66.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,NiO,-2.184488663,0,Mgaultois/Sparks,Peer-reviewed literature,36.0,148.0,74.69279999999999,1782.8,26.0,6.0,190.0,5.35,4.0,4.0,8.0,0.0,16.0,0.0,2.0,2.0,0.0,4.0,19.425,0.0,0.5953947,237.0,18.0,74.0,37.346399999999996,891.4,13.0,3.0,95.0,2.675,2.0,2.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,9.7125,0.0,0.29769735,118.5,10.0,13.0,21.346999999999998,836.6,3.0,1.0,29.0,0.765,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.6074999999999999,0.0,0.29769735,106.5,20.0,26.0,42.693999999999996,1673.2,6.0,2.0,58.0,1.53,0.0,4.0,8.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.2149999999999999,0.0,0.5953947,213.0,28.0,87.0,58.6934,1728.0,16.0,4.0,124.0,3.44,2.0,4.0,8.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,10.32,0.0,0.5953947,225.0,8.0,61.0,15.9994,54.8,10.0,2.0,66.0,1.91,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,61.0,15.9994,54.8,10.0,2.0,66.0,1.91,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,NiO,-1.16576628,0,Mgaultois/Sparks,Peer-reviewed literature,36.0,148.0,74.69279999999999,1782.8,26.0,6.0,190.0,5.35,4.0,4.0,8.0,0.0,16.0,0.0,2.0,2.0,0.0,4.0,19.425,0.0,0.5953947,237.0,18.0,74.0,37.346399999999996,891.4,13.0,3.0,95.0,2.675,2.0,2.0,4.0,0.0,8.0,0.0,1.0,1.0,0.0,2.0,9.7125,0.0,0.29769735,118.5,10.0,13.0,21.346999999999998,836.6,3.0,1.0,29.0,0.765,0.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.6074999999999999,0.0,0.29769735,106.5,20.0,26.0,42.693999999999996,1673.2,6.0,2.0,58.0,1.53,0.0,4.0,8.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.2149999999999999,0.0,0.5953947,213.0,28.0,87.0,58.6934,1728.0,16.0,4.0,124.0,3.44,2.0,4.0,8.0,0.0,10.0,0.0,2.0,2.0,0.0,2.0,10.32,0.0,0.5953947,225.0,8.0,61.0,15.9994,54.8,10.0,2.0,66.0,1.91,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0,8.0,61.0,15.9994,54.8,10.0,2.0,66.0,1.91,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Li0.0024Ni0.9976O,-1.460412087,0,Mgaultois/Sparks,Peer-reviewed literature,35.94,147.856,74.56859424,1779.7416560000001,25.9784,5.9952000000000005,190.0096,5.347768,3.9976000000000003,4.0,7.9808,0.0,15.9784,0.0024,2.0,1.9952,0.0,3.9976000000000003,19.44005599999992,0.0,0.5939657527200001,237.0096,17.97,73.928,37.28429712,889.8708280000001,12.9892,2.9976000000000003,95.0048,2.673884,1.9988000000000001,2.0,3.9904,0.0,7.9892,0.0012,1.0,0.9976,0.0,1.9988000000000001,9.72002799999996,0.0,0.29698287636000004,118.5048,10.005928,13.072000000000001,21.357721033087998,836.1176619872001,3.0107999999999997,0.99999424,29.0048,0.766116,0.002397119999999868,2.0,3.99997696,0.0,2.0059740799999997,0.00239712,1.0,0.99999424,0.0,0.002397119999999868,0.6150279999999599,0.0,0.29769563526326404,106.5048,25.0,86.0,51.752399999999994,1673.2,15.0,2.0,62.0,2.46,1.0,4.0,8.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0,7.488333333299998,0.0,0.5953947,217.0,28.0,87.0,58.6934,1728.0,16.0,4.0,128.0,3.44,2.0,4.0,8.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,16.5933333333,0.0,0.5953947,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
700,Li0.0024Ni0.9976O,0.580230234,0,Mgaultois/Sparks,Peer-reviewed literature,35.94,147.856,74.56859424,1779.7416560000001,25.9784,5.9952000000000005,190.0096,5.347768,3.9976000000000003,4.0,7.9808,0.0,15.9784,0.0024,2.0,1.9952,0.0,3.9976000000000003,19.44005599999992,0.0,0.5939657527200001,237.0096,17.97,73.928,37.28429712,889.8708280000001,12.9892,2.9976000000000003,95.0048,2.673884,1.9988000000000001,2.0,3.9904,0.0,7.9892,0.0012,1.0,0.9976,0.0,1.9988000000000001,9.72002799999996,0.0,0.29698287636000004,118.5048,10.005928,13.072000000000001,21.357721033087998,836.1176619872001,3.0107999999999997,0.99999424,29.0048,0.766116,0.002397119999999868,2.0,3.99997696,0.0,2.0059740799999997,0.00239712,1.0,0.99999424,0.0,0.002397119999999868,0.6150279999999599,0.0,0.29769563526326404,106.5048,25.0,86.0,51.752399999999994,1673.2,15.0,2.0,62.0,2.46,1.0,4.0,8.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0,7.488333333299998,0.0,0.5953947,217.0,28.0,87.0,58.6934,1728.0,16.0,4.0,128.0,3.44,2.0,4.0,8.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,16.5933333333,0.0,0.5953947,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
1000,Li0.0024Ni0.9976O,1.331573051,0,Mgaultois/Sparks,Peer-reviewed literature,35.94,147.856,74.56859424,1779.7416560000001,25.9784,5.9952000000000005,190.0096,5.347768,3.9976000000000003,4.0,7.9808,0.0,15.9784,0.0024,2.0,1.9952,0.0,3.9976000000000003,19.44005599999992,0.0,0.5939657527200001,237.0096,17.97,73.928,37.28429712,889.8708280000001,12.9892,2.9976000000000003,95.0048,2.673884,1.9988000000000001,2.0,3.9904,0.0,7.9892,0.0012,1.0,0.9976,0.0,1.9988000000000001,9.72002799999996,0.0,0.29698287636000004,118.5048,10.005928,13.072000000000001,21.357721033087998,836.1176619872001,3.0107999999999997,0.99999424,29.0048,0.766116,0.002397119999999868,2.0,3.99997696,0.0,2.0059740799999997,0.00239712,1.0,0.99999424,0.0,0.002397119999999868,0.6150279999999599,0.0,0.29769563526326404,106.5048,25.0,86.0,51.752399999999994,1673.2,15.0,2.0,62.0,2.46,1.0,4.0,8.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0,7.488333333299998,0.0,0.5953947,217.0,28.0,87.0,58.6934,1728.0,16.0,4.0,128.0,3.44,2.0,4.0,8.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,16.5933333333,0.0,0.5953947,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
400,Li0.0066Ni0.9944O,-0.706416487,0,Mgaultois/Sparks,Peer-reviewed literature,35.863,147.665,74.40992756,1776.1175539999997,25.9506,5.9908,190.1504,5.345772,3.9954,4.0,7.9552,0.0,15.9506,0.0066,2.0,1.9888,0.0,3.9954,19.47672399999978,0.0,0.59206048968,237.2514,17.92253873063468,73.79560219890055,37.186370594702645,887.6149695152425,12.9688155922039,2.9939030484757625,95.02768615692153,2.6715502248875564,1.9967016491754124,1.999000499750125,3.9756121939030487,0.0,7.971314342828586,0.0032983508245877065,0.9995002498750625,0.9939030484757622,0.0,1.9967016491754124,9.733495252373704,0.0,0.295882303688156,118.5664167916042,10.016019476518611,13.197798901648627,21.375902089582894,835.2612436921969,3.0296695730095973,0.999962827182111,29.01317956713797,0.7680657422413232,0.0065749434128512165,1.9999995004996252,3.9998513087284446,0.0,2.0163168590617238,0.006574943412851296,0.9999997502498126,0.9999628271821112,0.0,0.0065749434128512165,0.6281811617928067,0.0,0.29768628375062245,106.51316021149844,25.0,86.0,51.752399999999994,1673.2,15.0,2.0,62.0,2.46,1.0,4.0,8.0,0.0,9.0,1.0,2.0,2.0,0.0,1.0,7.488333333299998,0.0,0.5953947,217.0,28.0,87.0,58.6934,1728.0,16.0,4.0,128.0,3.44,2.0,4.0,8.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,16.5933333333,0.0,0.5953947,229.0,3.0,1.0,6.941,54.8,1.0,2.0,66.0,0.98,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.105,0.0,0.0,12.0,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0,12.0
